,inventory_id,film_id,rental_duration,rental_rate,length,replacement_cost,rating,category,store_id,rental_id,rental_date,customer_id,amount,active,date,time,month,day
248,4532,989,4,4.99,74,22.99,0.0,0.0,1,3356,0.0,403,5.99,1,0.0,0.0,6,26
249,4085,890,5,0.99,172,14.99,0.0,0.0,2,1506,0.0,404,2.99,1,0.0,0.0,6,22
250,340,75,6,4.99,163,14.99,1.0,0.0,2,1840,0.0,404,4.99,1,0.0,0.0,6,21
251,2082,451,7,4.99,160,12.99,0.0,0.0,2,2715,0.0,404,4.99,1,0.0,0.0,6,26
252,2903,638,7,2.99,156,23.99,1.0,0.0,1,2951,0.0,404,2.99,1,0.0,0.0,6,24
253,3844,842,4,2.99,113,13.99,0.0,0.0,1,1315,0.0,405,4.99,1,0.0,0.0,6,21
254,2872,629,7,0.99,128,9.99,0.0,0.0,2,1888,0.0,405,0.99,1,0.0,0.0,6,22
255,3549,776,6,4.99,90,11.99,0.0,0.0,1,1953,0.0,405,5.99,1,0.0,0.0,6,24
256,3697,809,5,0.99,156,14.99,0.0,0.0,2,2654,0.0,405,3.99,1,0.0,0.0,6,27
257,2938,645,7,2.99,118,18.99,0.0,0.0,2,3240,0.0,405,4.99,1,0.0,0.0,6,30
258,1906,415,3,2.99,84,23.99,0.0,0.0,1,3253,0.0,405,5.99,1,0.0,0.0,6,27
259,1509,330,7,4.99,112,22.99,0.0,0.0,1,2113,0.0,406,4.99,0,0.0,0.0,6,24
260,1910,415,3,2.99,84,23.99,0.0,0.0,2,2150,0.0,406,3.99,0,0.0,0.0,6,21
261,921,204,4,0.99,106,25.99,0.0,0.0,2,2241,0.0,406,2.99,0,0.0,0.0,6,24
262,752,164,4,0.99,55,20.99,0.0,0.0,2,2325,0.0,406,0.99,0,0.0,0.0,6,21
263,91,18,6,0.99,57,27.99,0.0,0.0,2,2585,0.0,406,0.99,0,0.0,0.0,6,20
264,3198,702,4,2.99,89,12.99,1.0,0.0,2,3186,0.0,406,7.99,0,0.0,0.0,6,29
265,1669,364,3,2.99,73,14.99,0.0,0.0,1,3306,0.0,406,4.99,0,0.0,0.0,6,26
266,1474,322,5,2.99,100,29.99,1.0,0.0,2,1698,0.0,407,2.99,1,0.0,0.0,6,21
267,2278,493,5,0.99,92,18.99,0.0,0.0,2,2597,0.0,407,0.99,1,0.0,0.0,6,20
268,1624,354,6,4.99,85,18.99,1.0,0.0,2,2479,0.0,408,4.99,1,0.0,0.0,6,22
269,4008,873,3,0.99,108,13.99,1.0,0.0,1,2564,0.0,408,2.99,1,0.0,0.0,6,24
270,775,169,3,2.99,76,19.99,0.0,0.0,2,2728,0.0,408,2.99,1,0.0,0.0,6,22
271,2290,496,3,0.99,179,10.99,0.0,0.0,2,1226,0.0,409,5.99,1,0.0,0.0,6,23
272,2590,568,4,4.99,77,11.99,0.0,0.0,2,2310,0.0,409,8.99,1,0.0,0.0,6,26
273,2937,645,7,2.99,118,18.99,0.0,0.0,1,1514,0.0,410,2.99,1,0.0,0.0,6,19
274,3530,772,4,2.99,80,24.99,0.0,0.0,2,2073,0.0,410,2.99,1,0.0,0.0,6,19
275,24,5,6,2.99,130,22.99,1.0,0.0,2,2255,0.0,410,4.99,1,0.0,0.0,6,26
276,3194,702,4,2.99,89,12.99,1.0,0.0,1,2400,0.0,410,5.99,1,0.0,0.0,6,25
277,1585,348,7,0.99,86,9.99,0.0,0.0,2,2971,0.0,410,0.99,1,0.0,0.0,6,27
278,703,154,6,2.99,81,12.99,1.0,0.0,1,3249,0.0,410,4.99,1,0.0,0.0,6,29
279,87,18,6,0.99,57,27.99,0.0,0.0,1,1985,0.0,411,0.99,1,0.0,0.0,6,22
280,846,185,3,2.99,146,10.99,0.0,0.0,1,1997,0.0,411,2.99,1,0.0,0.0,6,19
281,3132,688,6,0.99,61,12.99,0.0,0.0,2,2712,0.0,411,0.99,1,0.0,0.0,6,22
282,3288,724,5,2.99,110,15.99,0.0,0.0,2,3292,0.0,412,2.99,1,0.0,0.0,6,23
283,1369,301,4,0.99,155,24.99,0.0,0.0,2,2130,0.0,413,5.99,1,0.0,0.0,6,26
284,3237,710,4,4.99,120,18.99,0.0,0.0,2,2545,0.0,413,4.99,1,0.0,0.0,6,20
285,4287,933,4,4.99,126,11.99,0.0,0.0,1,2246,0.0,414,4.99,1,0.0,0.0,6,22
286,4433,969,4,4.99,159,29.99,1.0,0.0,1,2559,0.0,414,9.99,1,0.0,0.0,6,28
287,1111,246,5,4.99,154,16.99,0.0,0.0,2,3318,0.0,414,5.99,1,0.0,0.0,6,27
288,3537,773,6,2.99,112,28.99,0.0,0.0,2,1867,0.0,415,4.99,1,0.0,0.0,6,25
289,1150,254,4,2.99,159,11.99,0.0,0.0,2,3211,0.0,415,2.99,1,0.0,0.0,6,23
290,1632,356,5,2.99,102,10.99,0.0,0.0,2,1158,1.0,416,2.99,1,0.0,0.0,6,18
291,2393,522,4,2.99,137,9.99,0.0,0.0,2,1343,0.0,416,4.99,1,0.0,0.0,6,21
292,4026,877,4,0.99,64,23.99,0.0,0.0,1,1553,0.0,416,0.99,1,0.0,0.0,6,19
293,2552,559,7,2.99,114,22.99,1.0,0.0,2,1596,0.0,416,2.99,1,0.0,0.0,6,21
294,1769,383,6,0.99,111,13.99,0.0,0.0,2,1771,0.0,416,0.99,1,0.0,0.0,6,18
295,4369,953,3,0.99,112,9.99,0.0,0.0,1,1921,0.0,417,3.99,1,0.0,0.0,6,23
296,2601,571,6,2.99,161,26.99,0.0,0.0,2,2825,0.0,418,2.99,1,0.0,0.0,6,22
297,2591,569,7,2.99,147,18.99,1.0,0.0,1,2943,0.0,418,2.99,1,0.0,0.0,6,25
298,1748,380,7,2.99,176,11.99,0.0,0.0,1,2969,0.0,418,2.99,1,0.0,0.0,6,22
299,732,160,4,0.99,65,12.99,0.0,0.0,1,2793,0.0,419,2.99,1,0.0,0.0,6,25
300,1164,257,3,0.99,110,14.99,1.0,0.0,2,2672,0.0,420,3.99,1,0.0,0.0,6,25
301,3900,851,3,0.99,151,19.99,0.0,0.0,2,2698,0.0,420,0.99,1,0.0,0.0,6,20
302,2970,651,3,0.99,84,20.99,0.0,0.0,1,2726,0.0,420,0.99,1,0.0,0.0,6,21
303,2386,521,7,4.99,147,28.99,0.0,0.0,1,1693,0.0,421,4.99,1,0.0,0.0,6,19
304,2547,559,7,2.99,114,22.99,1.0,0.0,1,2407,0.0,421,2.99,1,0.0,0.0,6,24
305,1306,288,7,2.99,167,20.99,0.0,0.0,2,3170,0.0,421,4.99,1,0.0,0.0,6,29
306,1725,376,4,0.99,155,20.99,1.0,0.0,1,1846,0.0,422,0.99,1,0.0,0.0,6,18
307,4142,900,6,2.99,136,17.99,0.0,0.0,1,1897,0.0,422,4.99,1,0.0,0.0,6,25
308,1374,302,5,2.99,131,29.99,1.0,0.0,2,2747,0.0,422,2.99,1,0.0,0.0,6,24
309,3357,737,4,0.99,102,28.99,1.0,0.0,2,2778,0.0,422,5.99,1,0.0,0.0,6,28
310,3621,790,6,0.99,67,22.99,0.0,0.0,2,1504,0.0,423,3.99,1,0.0,0.0,6,24
311,3804,833,5,0.99,134,20.99,0.0,0.0,2,1827,0.0,423,0.99,1,0.0,0.0,6,19
312,469,103,7,4.99,133,27.99,0.0,0.0,2,2600,0.0,423,6.99,1,0.0,0.0,6,28
313,3558,777,5,4.99,158,10.99,0.0,0.0,2,2758,0.0,423,6.99,1,0.0,0.0,6,26
314,4131,897,3,4.99,179,27.99,1.0,0.0,2,3072,0.0,423,8.99,1,0.0,0.0,6,27
315,3216,706,5,4.99,163,22.99,0.0,0.0,2,3044,0.0,424,4.99,1,0.0,0.0,6,25
316,1850,403,5,4.99,121,18.99,0.0,0.0,1,3166,0.0,424,6.99,1,0.0,0.0,6,27
317,2005,436,4,0.99,122,14.99,0.0,0.0,2,3404,0.0,424,0.99,1,0.0,0.0,6,24
318,1890,412,6,4.99,102,25.99,1.0,0.0,1,3276,0.0,425,6.99,1,0.0,0.0,6,29
319,3501,767,6,4.99,183,13.99,0.0,0.0,1,1709,0.0,426,6.99,1,0.0,0.0,6,24
320,1472,322,5,2.99,100,29.99,1.0,0.0,1,1842,0.0,426,7.99,1,0.0,0.0,6,26
321,1137,252,6,2.99,135,18.99,0.0,1.0,1,2204,0.0,426,2.99,1,0.0,0.0,6,24
322,88,18,6,0.99,57,27.99,0.0,0.0,1,2804,0.0,426,0.99,1,0.0,0.0,6,25
323,2556,560,6,0.99,62,21.99,0.0,0.0,1,3243,0.0,426,0.99,1,0.0,0.0,6,25
324,4429,968,6,4.99,79,19.99,1.0,1.0,1,1342,0.0,427,5.99,1,0.0,0.0,6,22
325,868,191,6,0.99,143,27.99,0.0,0.0,1,1628,0.0,427,3.99,1,0.0,0.0,6,25
326,457,101,3,0.99,73,26.99,0.0,0.0,1,1648,0.0,427,5.99,1,0.0,0.0,6,24
327,4257,925,3,0.99,164,27.99,0.0,0.0,2,1857,0.0,427,1.99,1,0.0,0.0,6,21
328,1356,299,4,0.99,144,9.99,0.0,0.0,1,2466,0.0,427,0.99,1,0.0,0.0,6,20
329,654,142,3,0.99,122,24.99,0.0,0.0,1,1227,0.0,428,3.99,1,0.0,0.0,6,21
330,565,122,7,0.99,114,11.99,0.0,0.0,2,1471,0.0,428,2.99,1,0.0,0.0,6,24
331,3115,684,4,2.99,173,11.99,0.0,0.0,2,1601,0.0,428,3.99,1,0.0,0.0,6,21
332,4384,958,6,2.99,178,19.99,1.0,0.0,1,2677,0.0,428,2.99,1,0.0,0.0,6,21
333,1845,402,3,0.99,52,15.99,1.0,0.0,1,3377,0.0,428,0.99,1,0.0,0.0,6,22
334,2841,623,4,0.99,75,9.99,0.0,0.0,2,1781,0.0,429,5.99,1,0.0,0.0,6,25
335,1654,361,5,2.99,89,25.99,0.0,0.0,1,1798,0.0,429,2.99,1,0.0,0.0,6,20
336,4428,968,6,4.99,79,19.99,1.0,1.0,1,1916,0.0,429,7.99,1,0.0,0.0,6,26
337,3374,740,5,2.99,153,13.99,0.0,0.0,2,3409,0.0,429,2.99,1,0.0,0.0,6,22
338,2277,492,6,0.99,134,11.99,0.0,0.0,1,1207,0.0,430,0.99,1,0.0,0.0,6,19
339,2765,608,6,2.99,166,11.99,0.0,0.0,1,1274,0.0,430,2.99,1,0.0,0.0,6,20
340,708,154,6,2.99,81,12.99,1.0,0.0,2,1538,0.0,430,2.99,1,0.0,0.0,6,18
341,1402,307,6,4.99,77,9.99,0.0,0.0,1,1759,0.0,430,6.99,1,0.0,0.0,6,24
342,2993,656,3,0.99,128,9.99,0.0,0.0,2,2892,0.0,430,0.99,1,0.0,0.0,6,21
343,659,143,6,0.99,142,17.99,0.0,0.0,1,3153,0.0,430,0.99,1,0.0,0.0,6,23
344,2263,489,4,0.99,54,14.99,0.0,0.0,1,1561,0.0,431,2.99,1,0.0,0.0,6,22
345,1069,239,5,4.99,122,16.99,1.0,0.0,1,2096,0.0,431,4.99,1,0.0,0.0,6,21
346,3088,679,6,2.99,50,17.99,0.0,0.0,1,2269,0.0,431,3.99,1,0.0,0.0,6,25
347,4212,915,7,4.99,92,9.99,1.0,1.0,2,2281,0.0,431,4.99,1,0.0,0.0,6,20
348,2134,462,5,2.99,78,17.99,0.0,0.0,1,2761,0.0,431,2.99,1,0.0,0.0,6,20
349,2154,465,4,4.99,59,17.99,0.0,0.0,2,3304,0.0,431,6.99,1,0.0,0.0,6,27
350,303,68,5,4.99,122,26.99,0.0,0.0,2,3369,0.0,431,8.99,1,0.0,0.0,6,30
351,3119,686,5,4.99,84,9.99,0.0,0.0,1,1180,0.0,432,5.99,1,0.0,0.0,6,21
352,743,162,4,2.99,95,13.99,0.0,1.0,2,1597,0.0,432,2.99,1,0.0,0.0,6,18
353,1835,398,5,4.99,47,21.99,0.0,0.0,2,3194,0.0,432,4.99,1,0.0,0.0,6,24
354,1929,418,5,0.99,157,27.99,0.0,0.0,2,1225,0.0,434,0.99,1,0.0,0.0,6,19
355,3545,775,4,4.99,110,18.99,0.0,0.0,1,1584,0.0,434,5.99,1,0.0,0.0,6,21
356,3105,682,4,4.99,134,17.99,0.0,0.0,1,2415,0.0,434,7.99,1,0.0,0.0,6,25
357,1984,433,4,2.99,95,23.99,0.0,0.0,1,2430,0.0,434,3.99,1,0.0,0.0,6,23
358,1313,290,4,0.99,163,29.99,0.0,0.0,1,2494,0.0,434,3.99,1,0.0,0.0,6,25
359,2179,471,7,2.99,84,23.99,0.0,0.0,1,3014,0.0,434,2.99,1,0.0,0.0,6,23
360,2033,443,6,2.99,49,11.99,0.0,0.0,1,3037,0.0,434,2.99,1,0.0,0.0,6,21
361,2485,545,4,0.99,178,14.99,0.0,0.0,1,1443,0.0,435,0.99,1,0.0,0.0,6,18
362,1819,395,4,0.99,108,28.99,0.0,1.0,2,2984,0.0,435,0.99,1,0.0,0.0,6,22
363,3949,861,3,4.99,111,12.99,0.0,0.0,2,2291,0.0,436,9.99,1,0.0,0.0,6,26
364,4419,966,3,0.99,70,14.99,0.0,0.0,2,2239,0.0,437,5.99,1,0.0,0.0,6,26
365,3057,672,7,2.99,82,17.99,0.0,0.0,1,2792,0.0,437,2.99,1,0.0,0.0,6,23
366,3637,794,5,0.99,52,28.99,1.0,1.0,1,3265,0.0,437,2.99,1,0.0,0.0,6,28
367,3193,702,4,2.99,89,12.99,1.0,0.0,1,1431,0.0,438,4.99,1,0.0,0.0,6,21
368,1044,233,3,0.99,141,17.99,0.0,0.0,1,1779,0.0,438,0.99,1,0.0,0.0,6,17
369,3651,797,7,0.99,67,23.99,0.0,0.0,2,2206,0.0,438,0.99,1,0.0,0.0,6,24
370,4481,979,6,4.99,100,10.99,0.0,0.0,1,2591,0.0,438,4.99,1,0.0,0.0,6,25
371,4108,893,4,4.99,91,11.99,0.0,0.0,2,3315,0.0,438,4.99,1,0.0,0.0,6,24
372,548,119,6,0.99,176,22.99,1.0,0.0,2,3368,0.0,438,0.99,1,0.0,0.0,6,23
373,4176,908,3,4.99,110,11.99,1.0,0.0,1,1264,0.0,439,4.99,1,0.0,0.0,6,18
374,2617,574,3,0.99,86,19.99,1.0,1.0,1,1557,0.0,439,0.99,1,0.0,0.0,6,16
375,569,123,6,4.99,85,22.99,1.0,0.0,2,2097,0.0,439,4.99,1,0.0,0.0,6,23
376,1746,379,7,0.99,166,14.99,0.0,0.0,2,2621,0.0,439,2.99,1,0.0,0.0,6,28
377,3347,735,7,2.99,102,26.99,0.0,0.0,2,2992,0.0,439,2.99,1,0.0,0.0,6,24
378,2390,521,7,4.99,147,28.99,0.0,0.0,2,3294,0.0,439,6.99,1,0.0,0.0,6,30
379,1777,385,6,4.99,139,26.99,0.0,0.0,2,1602,0.0,441,4.99,1,0.0,0.0,6,19
380,2304,501,3,4.99,141,9.99,0.0,1.0,1,2328,0.0,441,4.99,1,0.0,0.0,6,21
381,3307,728,3,0.99,63,26.99,0.0,0.0,1,1251,0.0,442,5.99,1,0.0,0.0,6,23
382,2025,440,6,0.99,105,21.99,1.0,0.0,2,1358,0.0,442,0.99,1,0.0,0.0,6,21
383,1014,227,4,4.99,88,17.99,0.0,0.0,2,1576,0.0,442,8.99,1,0.0,0.0,6,24
384,3058,672,7,2.99,82,17.99,0.0,0.0,2,1774,0.0,442,2.99,1,0.0,0.0,6,21
385,1731,377,7,0.99,135,20.99,1.0,0.0,1,2871,0.0,443,2.99,1,0.0,0.0,6,29
386,3731,816,3,0.99,62,27.99,1.0,0.0,1,1239,0.0,444,0.99,1,0.0,0.0,6,16
387,1830,397,5,2.99,107,26.99,0.0,0.0,2,1397,0.0,444,3.99,1,0.0,0.0,6,21
388,2095,454,6,0.99,180,20.99,0.0,0.0,1,1441,0.0,444,1.99,1,0.0,0.0,6,22
389,2007,437,7,2.99,109,13.99,0.0,0.0,1,2551,0.0,444,4.99,1,0.0,0.0,6,28
390,503,112,4,4.99,120,22.99,0.0,0.0,1,3301,0.0,444,7.99,1,0.0,0.0,6,28
391,3540,774,3,2.99,182,22.99,0.0,0.0,1,3415,0.0,444,5.99,1,0.0,0.0,6,27
392,1999,435,6,4.99,181,28.99,0.0,0.0,1,2248,0.0,446,4.99,0,0.0,0.0,6,19
393,3968,864,5,0.99,92,21.99,0.0,0.0,2,2335,0.0,446,3.99,0,0.0,0.0,6,26
394,4181,911,7,4.99,64,14.99,0.0,1.0,1,2520,0.0,446,6.99,0,0.0,0.0,6,28
395,2965,650,3,0.99,144,27.99,1.0,0.0,1,2710,0.0,446,0.99,0,0.0,0.0,6,21
396,2075,450,5,2.99,84,29.99,0.0,0.0,1,3060,0.0,446,2.99,0,0.0,0.0,6,25
397,2407,525,4,0.99,140,29.99,0.0,0.0,2,3168,0.0,446,0.99,0,0.0,0.0,6,22
398,2324,504,5,0.99,46,25.99,0.0,0.0,2,1230,0.0,447,0.99,1,0.0,0.0,6,16
399,1764,382,3,0.99,137,21.99,0.0,0.0,2,1890,0.0,447,2.99,1,0.0,0.0,6,22
400,1203,267,4,4.99,140,14.99,0.0,0.0,1,2025,0.0,447,4.99,1,0.0,0.0,6,18
401,755,165,7,4.99,70,27.99,1.0,0.0,1,2285,0.0,447,4.99,1,0.0,0.0,6,25
402,1657,361,5,2.99,89,25.99,0.0,0.0,2,1313,0.0,448,5.99,1,0.0,0.0,6,23
403,3871,846,3,4.99,93,9.99,0.0,0.0,2,1823,0.0,448,7.99,1,0.0,0.0,6,22
404,2271,491,4,0.99,74,18.99,0.0,0.0,1,2697,0.0,448,0.99,1,0.0,0.0,6,23
405,1003,225,3,0.99,76,19.99,0.0,0.0,1,3225,0.0,448,3.99,1,0.0,0.0,6,27
406,4330,944,6,4.99,179,29.99,0.0,0.0,2,3347,0.0,448,5.99,1,0.0,0.0,6,28
407,2897,637,7,4.99,131,16.99,0.0,0.0,1,1295,0.0,449,4.99,1,0.0,0.0,6,18
408,3622,790,6,0.99,67,22.99,0.0,0.0,2,2348,0.0,449,0.99,1,0.0,0.0,6,24
409,1167,258,6,0.99,96,11.99,0.0,0.0,2,2970,0.0,449,2.99,1,0.0,0.0,6,28
410,176,39,5,0.99,99,10.99,1.0,0.0,1,1639,0.0,450,4.99,1,0.0,0.0,6,25
411,2557,560,6,0.99,62,21.99,0.0,0.0,2,1739,0.0,450,0.99,1,0.0,0.0,6,22
412,3406,747,5,0.99,171,9.99,0.0,0.0,1,1914,0.0,450,2.99,1,0.0,0.0,6,24
413,1166,258,6,0.99,96,11.99,0.0,0.0,2,2278,0.0,450,0.99,1,0.0,0.0,6,22
414,1185,263,6,4.99,154,14.99,0.0,0.0,2,2501,0.0,450,4.99,1,0.0,0.0,6,24
415,2816,618,3,0.99,132,21.99,0.0,0.0,2,2626,0.0,450,2.99,1,0.0,0.0,6,24
416,458,101,3,0.99,73,26.99,0.0,0.0,1,3155,0.0,450,4.99,1,0.0,0.0,6,27
417,2821,619,3,0.99,161,20.99,0.0,0.0,2,1202,0.0,451,0.99,1,0.0,0.0,6,16
418,1121,249,7,0.99,176,26.99,1.0,0.0,1,1851,0.0,451,0.99,1,0.0,0.0,6,22
419,105,21,3,4.99,129,17.99,0.0,1.0,2,1940,0.0,451,6.99,1,0.0,0.0,6,22
420,2164,467,6,0.99,181,10.99,1.0,0.0,2,2671,0.0,451,1.99,1,0.0,0.0,6,26
421,1701,370,4,2.99,108,26.99,0.0,0.0,2,2909,0.0,451,3.99,1,0.0,0.0,6,25
422,647,140,6,0.99,87,23.99,1.0,0.0,2,2917,0.0,451,0.99,1,0.0,0.0,6,24
423,3271,720,3,2.99,179,20.99,0.0,0.0,2,3316,0.0,451,6.99,1,0.0,0.0,6,28
424,2223,481,4,2.99,58,22.99,0.0,0.0,1,1203,0.0,452,4.99,1,0.0,0.0,6,21
425,1628,356,5,2.99,102,10.99,0.0,0.0,1,1512,0.0,452,5.99,1,0.0,0.0,6,23
426,497,111,3,0.99,52,17.99,0.0,1.0,2,1794,0.0,452,3.99,1,0.0,0.0,6,22
427,3259,717,6,0.99,97,23.99,0.0,1.0,1,2263,0.0,452,0.99,1,0.0,0.0,6,20
428,2596,570,5,4.99,104,20.99,0.0,0.0,2,2266,0.0,452,4.99,1,0.0,0.0,6,20
429,1684,367,6,0.99,153,20.99,0.0,0.0,1,2504,0.0,452,0.99,1,0.0,0.0,6,21
430,3652,797,7,0.99,67,23.99,0.0,0.0,2,2661,0.0,452,0.99,1,0.0,0.0,6,25
431,2695,591,6,4.99,182,20.99,0.0,0.0,2,2852,0.0,453,5.99,1,0.0,0.0,6,26
432,2578,564,4,2.99,161,11.99,0.0,0.0,2,2853,0.0,453,7.99,1,0.0,0.0,6,28
433,1073,239,5,4.99,122,16.99,1.0,0.0,2,2887,0.0,453,4.99,1,0.0,0.0,6,25
434,1936,421,7,4.99,78,10.99,0.0,0.0,2,1647,0.0,454,4.99,1,0.0,0.0,6,17
435,2307,501,3,4.99,141,9.99,0.0,1.0,2,1844,0.0,454,7.99,1,0.0,0.0,6,22
436,135,27,7,0.99,179,12.99,0.0,0.0,1,1861,0.0,454,1.99,1,0.0,0.0,6,25
437,570,123,6,4.99,85,22.99,1.0,0.0,2,1938,0.0,454,4.99,1,0.0,0.0,6,19
438,2055,446,5,4.99,150,19.99,0.0,0.0,2,2048,0.0,454,5.99,1,0.0,0.0,6,23
439,3494,765,7,4.99,182,18.99,0.0,0.0,1,2182,0.0,454,5.99,1,0.0,0.0,6,26
440,1799,391,6,2.99,146,25.99,0.0,0.0,1,2437,0.0,454,2.99,1,0.0,0.0,6,21
441,1872,408,4,4.99,69,28.99,0.0,0.0,2,2666,0.0,454,9.99,1,0.0,0.0,6,28
442,245,55,6,2.99,65,27.99,1.0,0.0,1,3221,0.0,454,2.99,1,0.0,0.0,6,25
443,1284,284,5,4.99,77,23.99,0.0,0.0,2,3362,0.0,454,4.99,1,0.0,0.0,6,23
444,3133,688,6,0.99,61,12.99,0.0,0.0,2,1382,0.0,455,1.99,1,0.0,0.0,6,22
445,4174,907,4,0.99,168,10.99,0.0,0.0,1,1802,0.0,455,1.99,1,0.0,0.0,6,21
446,1049,234,6,2.99,94,27.99,0.0,0.0,1,1906,0.0,455,2.99,1,0.0,0.0,6,21
447,2207,477,5,0.99,118,15.99,0.0,0.0,2,2356,0.0,455,0.99,1,0.0,0.0,6,21
448,830,181,7,2.99,166,10.99,0.0,0.0,2,1288,0.0,456,2.99,1,0.0,0.0,6,19
449,4251,924,7,0.99,129,15.99,0.0,0.0,2,1700,0.0,456,0.99,1,0.0,0.0,6,21
450,1469,321,3,4.99,123,21.99,0.0,0.0,1,2103,0.0,456,5.99,1,0.0,0.0,6,21
451,326,73,5,2.99,150,22.99,0.0,0.0,1,2146,0.0,456,6.99,1,0.0,0.0,6,26
452,1886,411,5,4.99,49,13.99,0.0,0.0,1,2192,0.0,456,4.99,1,0.0,0.0,6,23
453,4138,899,7,0.99,144,14.99,0.0,0.0,1,2404,0.0,456,0.99,1,0.0,0.0,6,23
454,376,83,5,2.99,50,18.99,1.0,0.0,1,2581,0.0,456,2.99,1,0.0,0.0,6,23
455,3274,721,7,4.99,182,23.99,0.0,0.0,1,1453,0.0,457,4.99,1,0.0,0.0,6,19
456,2951,647,4,0.99,129,18.99,0.0,0.0,2,1727,0.0,457,0.99,1,0.0,0.0,6,17
457,4024,877,4,0.99,64,23.99,0.0,0.0,1,2030,0.0,457,0.99,1,0.0,0.0,6,19
458,2912,640,5,4.99,102,21.99,0.0,0.0,2,2172,0.0,457,7.99,1,0.0,0.0,6,26
459,3518,771,3,4.99,137,23.99,0.0,0.0,1,2670,0.0,457,4.99,1,0.0,0.0,6,21
460,3431,753,3,0.99,48,20.99,0.0,0.0,1,2762,0.0,457,3.99,1,0.0,0.0,6,25
461,3890,850,7,0.99,163,27.99,0.0,1.0,1,2811,0.0,457,0.99,1,0.0,0.0,6,22
462,2193,474,6,2.99,174,21.99,0.0,0.0,2,3115,0.0,457,2.99,1,0.0,0.0,6,26
463,3179,697,7,0.99,53,16.99,1.0,1.0,2,3184,0.0,457,2.99,1,0.0,0.0,6,29
464,1810,393,6,2.99,47,19.99,0.0,0.0,1,2629,0.0,458,5.99,1,0.0,0.0,6,28
465,4324,942,7,0.99,174,27.99,0.0,0.0,1,3322,0.0,458,0.99,1,0.0,0.0,6,22
466,384,85,4,0.99,63,29.99,1.0,0.0,2,1876,0.0,459,0.99,1,0.0,0.0,6,18
467,2468,540,7,2.99,97,10.99,0.0,0.0,1,1977,0.0,459,2.99,1,0.0,0.0,6,23
468,2415,527,4,4.99,85,24.99,0.0,0.0,1,2075,0.0,459,4.99,1,0.0,0.0,6,19
469,1919,417,5,0.99,93,29.99,1.0,1.0,1,2899,0.0,459,0.99,1,0.0,0.0,6,23
470,2676,587,6,4.99,77,20.99,0.0,0.0,1,3041,0.0,459,4.99,1,0.0,0.0,6,23
471,3065,673,3,0.99,118,19.99,0.0,0.0,2,3045,0.0,459,0.99,1,0.0,0.0,6,23
472,3252,715,3,4.99,147,25.99,0.0,0.0,2,3234,0.0,459,9.99,1,0.0,0.0,6,29
473,363,79,5,0.99,114,10.99,0.0,0.0,2,1392,0.0,460,0.99,1,0.0,0.0,6,16
474,1292,285,3,0.99,51,18.99,0.0,0.0,2,3127,0.0,461,5.99,1,0.0,0.0,6,28
475,2482,544,4,2.99,147,11.99,0.0,0.0,2,3319,0.0,461,4.99,1,0.0,0.0,6,27
476,4396,961,7,4.99,161,22.99,0.0,0.0,1,1773,0.0,462,5.99,1,0.0,0.0,6,24
477,3509,768,3,4.99,102,11.99,0.0,0.0,1,1926,0.0,462,9.99,1,0.0,0.0,6,25
478,1672,365,4,4.99,154,21.99,0.0,0.0,2,3279,0.0,462,4.99,1,0.0,0.0,6,25
479,1387,304,3,2.99,130,28.99,1.0,0.0,1,1284,0.0,463,2.99,1,0.0,0.0,6,17
480,387,86,6,4.99,121,11.99,0.0,0.0,1,2527,0.0,463,4.99,1,0.0,0.0,6,20
481,1027,230,7,2.99,107,20.99,1.0,0.0,1,3217,0.0,463,2.99,1,0.0,0.0,6,25
482,248,56,6,2.99,129,15.99,1.0,1.0,1,3309,0.0,463,4.99,1,0.0,0.0,6,29
483,76,15,5,2.99,46,10.99,0.0,0.0,2,1277,0.0,464,4.99,1,0.0,0.0,6,22
484,353,78,7,2.99,85,12.99,0.0,0.0,1,3167,0.0,464,2.99,1,0.0,0.0,6,22
485,4014,873,3,0.99,108,13.99,1.0,0.0,2,1337,0.0,465,2.99,1,0.0,0.0,6,20
486,3853,843,4,4.99,143,15.99,0.0,0.0,2,2079,0.0,465,4.99,1,0.0,0.0,6,18
487,3095,680,4,4.99,103,21.99,0.0,0.0,2,2159,0.0,465,8.99,1,0.0,0.0,6,25
488,441,97,7,0.99,56,24.99,1.0,1.0,2,2524,0.0,465,0.99,1,0.0,0.0,6,25
489,2424,529,3,2.99,67,12.99,1.0,0.0,1,1808,0.0,466,7.99,1,0.0,0.0,6,24
490,1283,284,5,4.99,77,23.99,0.0,0.0,1,2446,0.0,466,8.99,1,0.0,0.0,6,27
491,3745,819,3,0.99,165,29.99,0.0,0.0,1,3022,0.0,466,3.99,1,0.0,0.0,6,26
492,4399,961,7,4.99,161,22.99,0.0,0.0,2,3237,0.0,466,4.99,1,0.0,0.0,6,27
493,2038,443,6,2.99,49,11.99,0.0,0.0,2,3343,0.0,466,2.99,1,0.0,0.0,6,25
494,4029,878,3,4.99,74,25.99,1.0,0.0,2,1737,0.0,467,8.99,1,0.0,0.0,6,23
495,141,28,5,4.99,91,16.99,0.0,0.0,1,2121,0.0,467,4.99,1,0.0,0.0,6,22
496,214,48,3,4.99,118,24.99,0.0,0.0,2,2870,0.0,467,9.99,1,0.0,0.0,6,28
